ticker,signal,signal_date,tier,region,price_at_signal,future_price,stock_return,spy_return,alpha,net_alpha,round_trip_cost,beta,stock_return_eur,spy_return_eur,alpha_eur,beta_adj_alpha_eur,regional_benchmark,regional_benchmark_return,regional_alpha,suggested_horizon_days,horizon
8001.T,H,2026-06-25,mega,us,1814.0,2080.0,14.66372657111356,5.305736432020857,9.357990139092703,9.177990139092703,0.18,,15.373546751197242,3.7477889802964626,11.62575777090078,,SPY,5.305736432020857,9.357990139092703,90.0,30
VRT,B,2026-06-25,large,us,325.4902038574219,272.3332214355469,-16.33136167906299,5.305736432020857,-21.637098111083848,-21.877098111083846,0.24,2.35673297222251,-17.569198726482547,3.7477889802964626,-21.31698770677901,-26.401736589279402,SPY,5.305736432020857,-21.637098111083848,30.0,30
FISV,S,2026-06-25,mid,us,47.529998779296875,52.40999984741211,10.267202174305265,5.305736432020857,4.961465742284408,4.601465742284407,0.36,0.22880649205745204,8.635852235955642,3.7477889802964626,4.88806325565918,7.778333786402434,SPY,5.305736432020857,4.961465742284408,90.0,30
2020.HK,B,2026-06-25,large,hk,67.52835845947266,73.01687622070312,8.127722761874063,5.305736432020857,2.821986329853206,2.5819863298532058,0.24,,6.4421634971834285,3.7477889802964626,2.694374516886966,,2800.HK,11.31914828686004,-3.191425524985977,90.0,30
9988.HK,H,2026-06-25,mega,hk,95.0,123.80000305175781,30.315792686060856,5.305736432020857,25.01005625404,24.83005625404,0.18,,28.28435258830506,3.7477889802964626,24.5365636080086,,2800.HK,11.31914828686004,18.996644399200818,90.0,30
PR,B,2026-06-25,mid,us,18.860000610351562,20.149999618530273,6.8398672663386755,5.305736432020857,1.5341308343178186,1.1741308343178187,0.36,-0.8409134504532979,5.259223090723264,3.7477889802964626,1.5114341104268014,8.410789253715208,SPY,5.305736432020857,1.5341308343178186,30.0,30
AMD,H,2026-06-25,mega,us,532.5700073242188,483.3599853515625,-9.24010389167449,5.305736432020857,-14.545840323695348,-14.725840323695348,0.18,3.200325052225161,-10.582852669202069,3.7477889802964626,-14.330641649498531,-22.57699563329823,SPY,5.305736432020857,-14.545840323695348,90.0,30
EMAAR.AE,B,2026-06-25,large,us,12.199999809265137,11.039999961853027,-9.50819561924224,5.305736432020857,-14.813932051263098,-15.053932051263098,0.24,0.7138111787667091,-11.293929298799188,3.2276697884829897,-14.521599087282178,-13.597876075185926,SPY,5.305736432020857,-14.813932051263098,90.0,30
0027.HK,B,2026-06-25,large,hk,29.013511657714844,32.05525207519531,10.483875421097654,5.305736432020857,5.178138989076797,4.938138989076797,0.24,,8.761587047143093,3.7477889802964626,5.013798066846631,,2800.HK,11.31914828686004,-0.835272865762386,90.0,30
MSFT,B,2026-06-26,mega,us,372.2691955566406,505.109130859375,35.6838376337058,6.041240572911137,29.642597060794664,29.462597060794664,0.18,0.7438245857243295,33.39764486217718,4.254508107868493,29.14313675430869,30.2330371313811,SPY,6.041240572911137,29.642597060794664,90.0,30
GOOG,B,2026-06-26,mega,us,334.4728698730469,355.609130859375,6.319275161046886,6.041240572911137,0.2780345881357489,0.09803458813574889,0.18,1.4688191297092712,4.5278579769049365,4.254508107868493,0.2733498690364433,-1.7212449194355015,SPY,6.041240572911137,0.2780345881357489,45.0,30
AMZN,B,2026-06-26,mega,us,232.69000244140625,278.0899963378906,19.510934470816625,6.041240572911137,13.469693897905488,13.289693897905488,0.18,1.3317623607833218,17.497245594744193,4.254508107868493,13.2427374868757,11.831251833037465,SPY,6.041240572911137,13.469693897905488,90.0,30
AAPL,H,2026-06-26,mega,us,283.53546142578125,308.260009765625,8.720090325038829,6.041240572911137,2.6788497521276913,2.498849752127691,0.18,0.7035541534280725,6.888220819018187,4.254508107868493,2.633712711149694,3.894943968933899,SPY,6.041240572911137,2.6788497521276913,90.0,30
NVDA,B,2026-06-26,mega,us,192.31480407714844,217.3068389892578,12.995377569624669,6.041240572911137,6.954136996713531,6.774136996713532,0.18,1.8857665436292932,11.091471990883516,4.254508107868493,6.836963883015023,3.068462941465544,SPY,6.041240572911137,6.954136996713531,45.0,30
META,B,2026-06-26,mega,us,550.25,594.9199829101562,8.118125017747614,6.041240572911137,2.0768844448364767,1.8968844448364768,0.18,1.61017213236675,6.296398272708981,4.254508107868493,2.0418901648404875,-0.5540921195092574,SPY,6.041240572911137,2.0768844448364767,90.0,30
TSM,B,2026-06-26,mega,us,432.3500061035156,418.4700012207031,-3.2103630592962853,6.041240572911137,-9.251603632207424,-9.431603632207423,0.18,2.261291554105223,-4.841211450613803,4.254508107868493,-9.095719558482296,-14.461894701809019,SPY,6.041240572911137,-9.251603632207424,45.0,30
0700.HK,B,2026-06-26,mega,hk,411.79998779296875,481.3999938964844,16.90141043386986,6.041240572911137,10.860169860958722,10.680169860958722,0.18,,14.858973354715,4.254508107868493,10.604465246846505,,2800.HK,14.471404521788111,2.4300059120817483,90.0,30
DTE.DE,B,2026-06-26,large,eu,26.25,29.040000915527344,10.628574916294644,6.041240572911137,4.587334343383507,4.3473343433835065,0.24,-0.0016015310108247983,10.628574916294653,4.541251151420012,6.087323764874641,10.635847870841596,EXS1.DE,6.709269776369673,3.9193051399249708,90.0,30
LLY,B,2026-06-26,mega,us,1206.3912353515625,1230.1771240234375,1.971656289838959,6.041240572911137,-4.069584283072178,-4.249584283072178,0.18,0.529941696399712,0.2534939237361922,4.254508107868493,-4.001014184132301,-2.001147320293966,SPY,6.041240572911137,-4.069584283072178,7.0,30
AVGO,B,2026-06-26,mega,us,365.0199890136719,422.3999938964844,15.719688403328325,6.041240572911137,9.678447830417188,9.498447830417188,0.18,2.1109437205410524,13.76987979115276,4.254508107868493,9.515371683284268,4.78885261685677,SPY,6.041240572911137,9.678447830417188,90.0,30
BAC,H,2026-06-26,large,us,57.5861930847168,63.53583526611328,10.331716445717786,6.041240572911137,4.290475872806649,4.050475872806649,0.24,0.4989136798561494,8.47269198851237,4.254508107868493,4.218183880643877,6.350059692437877,SPY,6.041240572911137,4.290475872806649,90.0,30
BTC-USD,S,2026-06-26,mega,us,60016.4296875,65340.30078125,8.870689445325063,6.041240572911137,2.8294488724139253,0.8294488724139253,2.0,1.0357438209997876,8.55278343668151,5.731596648417803,2.8211867882637076,2.616317623619679,SPY,6.041240572911137,2.8294488724139253,,30
ETH-USD,S,2026-06-26,large,us,1576.6160888671875,1953.4112548828125,23.89898014337502,6.041240572911137,17.857739570463885,15.857739570463885,2.0,1.5339350497189745,23.537191029582672,5.731596648417803,17.80559438116487,14.745294039722802,SPY,6.041240572911137,17.857739570463885,,30
MSTR,S,2026-06-26,mid,us,82.30999755859375,97.33000183105469,18.248092234201195,6.041240572911137,12.206851661290058,11.846851661290058,0.36,2.817877155047447,16.25568150623604,4.254508107868493,12.001173398367548,4.267000303109274,SPY,6.041240572911137,12.206851661290058,,30
9201.T,H,2026-06-26,mega,us,2846.0,3054.0,7.308503162333099,6.041240572911137,1.2672625894219616,1.0872625894219616,0.18,,8.107132712352394,4.254508107868493,3.8526246044839008,,SPY,6.041240572911137,1.2672625894219616,90.0,30
7012.T,B,2026-06-26,mega,us,2836.0,2694.0,-5.007052186177715,6.041240572911137,-11.048292759088852,-11.228292759088852,0.18,,-4.300079551839553,4.254508107868493,-8.554587659708046,,SPY,6.041240572911137,-11.048292759088852,90.0,30
NFLX,H,2026-06-26,large,us,73.80999755859375,76.29000091552734,3.3599829819325673,6.041240572911137,-2.68125759097857,-2.92125759097857,0.24,0.15925908964363092,1.618428128534788,4.254508107868493,-2.6360799793337053,0.940859040394205,SPY,6.041240572911137,-2.68125759097857,90.0,30
V,B,2026-06-26,mega,us,335.6065368652344,360.6500244140625,7.462157257945351,6.041240572911137,1.4209166850342134,1.2409166850342135,0.18,0.14001953860405172,5.651483183416106,4.254508107868493,1.396975075547613,5.055768921165162,SPY,6.041240572911137,1.4209166850342134,45.0,30
NKE,H,2026-06-26,mid,us,40.322261810302734,41.66798400878906,3.337417441554538,6.041240572911137,-2.7038231313565992,-3.063823131356599,0.36,0.8037318228250259,1.596242804225212,4.254508107868493,-2.6582653036432813,-1.823240752535784,SPY,6.041240572911137,-2.7038231313565992,,30
BKNG,B,2026-06-26,large,us,181.0228271484375,212.36712646484375,17.315108713170265,6.041240572911137,11.273868140259127,11.033868140259127,0.24,0.8162348454250558,15.338418208180315,4.254508107868493,11.083910100311822,11.865740440394628,SPY,6.041240572911137,11.273868140259127,90.0,30
SPCX,H,2026-06-26,mega,us,153.22999572753906,138.74000549316406,-9.456366663443564,6.041240572911137,-15.497607236354701,-15.677607236354701,0.18,,-10.981973571768144,4.254508107868493,-15.236481679636636,,SPY,6.041240572911137,-15.497607236354701,90.0,30
SAN.MC,B,2026-06-26,large,eu,11.829999923706055,12.857999801635742,8.689770790866074,6.041240572911137,2.648530217954937,2.4085302179549366,0.24,0.9517904407876706,8.689770790866081,4.541251151420012,4.14851963944607,4.3674513557285115,EXS1.DE,6.709269776369673,1.9805010144964008,7.0,30
MCD,H,2026-06-26,large,us,267.8561096191406,271.78814697265625,1.467966274544386,6.041240572911137,-4.573274298366751,-4.813274298366752,0.24,0.07694094051574504,-0.24170921138059187,4.254508107868493,-4.4962173192490855,-0.5690550666318566,SPY,6.041240572911137,-4.573274298366751,90.0,30
UCG.MI,B,2026-06-26,large,eu,77.08999633789062,84.4000015258789,9.482430322020043,6.041240572911137,3.441189749108906,3.201189749108906,0.24,1.1970075952165946,9.482430322020052,4.541251151420012,4.941179170600041,4.046518201984193,EXS1.DE,6.709269776369673,2.77316054565037,90.0,30
SYK,B,2026-06-26,large,us,331.82415771484375,345.80999755859375,4.214834730558968,6.041240572911137,-1.8264058423521696,-2.06640584235217,0.24,0.12872347703630047,2.4588761285458727,4.254508107868493,-1.7956319793226205,1.9112210518219086,SPY,6.041240572911137,-1.8264058423521696,90.0,30
0175.HK,B,2026-06-26,large,hk,17.059999465942383,19.010000228881836,11.430251019833408,6.041240572911137,5.389010446922271,5.14901044692227,0.24,,9.483403025632464,4.254508107868493,5.228894917763971,,2800.HK,14.471404521788111,-3.041153501954703,90.0,30
SU.PA,H,2026-06-26,large,eu,276.04998779296875,303.70001220703125,10.016310681672405,6.041240572911137,3.975070108761267,3.735070108761267,0.24,1.704513148150862,10.016310681672413,4.541251151420012,5.475059530252402,2.2756883850217626,EXS1.DE,6.709269776369673,3.307040905302731,90.0,30
BARC.L,B,2026-06-26,mid,eu,510.64288330078125,516.0,1.049092599624712,6.041240572911137,-4.992147973286425,-5.352147973286425,0.36,1.000320445003179,1.6213010583050913,4.541251151420012,-2.9199500931149203,-2.9214053143545744,ISF.L,4.06885510490656,-3.019762505281848,7.0,30
ACN,H,2026-06-26,mid,us,127.44754028320312,178.25,39.86146739584613,6.041240572911137,33.82022682293499,33.46022682293499,0.36,-0.17669808010059135,37.50488402267407,4.254508107868493,33.25037591480557,38.256647437106835,SPY,6.041240572911137,33.82022682293499,90.0,30
6702.T,H,2026-06-26,mega,us,3199.0,3719.0,16.25507971241013,6.041240572911137,10.213839139498992,10.033839139498992,0.18,,17.120292992458673,4.254508107868493,12.86578488459018,,SPY,6.041240572911137,10.213839139498992,90.0,30
VRTX,H,2026-06-26,large,us,491.3399963378906,523.9099731445312,6.628806335611747,6.041240572911137,0.5875657627006099,0.3475657627006099,0.24,0.4230884854843838,4.832173733434786,4.254508107868493,0.5776656255662926,3.0321403415956736,SPY,6.041240572911137,0.5875657627006099,90.0,30
JPM,H,2026-06-26,mega,us,327.57427978515625,359.7900085449219,9.834633165001453,6.041240572911137,3.7933925920903153,3.613392592090315,0.18,0.5089136386997967,7.983984268386335,4.254508107868493,3.7294761605178417,5.818807066333193,SPY,6.041240572911137,3.7933925920903153,90.0,30
GILD,B,2026-06-26,large,us,127.87999725341797,133.05999755859375,4.05067283111576,6.041240572911137,-1.9905677417953775,-2.2305677417953778,0.24,0.5265438770279847,2.297480260447382,4.254508107868493,-1.9570278474211111,0.057295066483310286,SPY,6.041240572911137,-1.9905677417953775,90.0,30
AIR.PA,H,2026-06-26,large,eu,191.89999389648438,213.60000610351562,11.307979623353598,6.041240572911137,5.26673905044246,5.02673905044246,0.24,0.9913495839596187,11.307979623353592,4.541251151420012,6.766728471933581,6.8060121837372245,EXS1.DE,6.709269776369673,4.598709846983924,90.0,30
7269.T,B,2026-06-26,mega,us,1963.5,2028.0,3.2849503437738727,6.041240572911137,-2.7562902291372646,-2.936290229137265,0.18,,4.053635126302546,4.254508107868493,-0.20087298156594713,,SPY,6.041240572911137,-2.7562902291372646,90.0,30
TSLA,H,2026-06-26,mega,us,379.7099914550781,330.8800048828125,-12.859810821712994,6.041240572911137,-18.901051394624133,-19.081051394624133,0.18,1.87338578274535,-14.328071699967715,4.254508107868493,-18.582579807836208,-22.29840670182337,SPY,6.041240572911137,-18.901051394624133,90.0,30
MU,H,2026-06-26,mega,us,1132.1558837890625,861.0,-23.950401854695734,6.041240572911137,-29.99164242760687,-30.17164242760687,0.18,3.708605200708224,-25.231792804344554,4.254508107868493,-29.486300912213046,-41.01008369964096,SPY,6.041240572911137,-29.99164242760687,90.0,30
8001.T,H,2026-06-26,mega,us,1833.5,2090.5,14.01690755385874,6.041240572911137,7.975666980947603,7.795666980947603,0.18,,14.86546352930256,4.254508107868493,10.610955421434067,,SPY,6.041240572911137,7.975666980947603,90.0,30
VRT,B,2026-06-26,large,us,303.8755187988281,270.0338134765625,-11.136700138279167,6.041240572911137,-17.177940711190303,-17.4179407111903,0.24,2.4218901754555744,-12.63399441695734,4.254508107868493,-16.88850252482583,-22.93794580480013,SPY,6.041240572911137,-17.177940711190303,30.0,30
FISV,S,2026-06-26,mid,us,49.45000076293945,52.220001220703125,5.601618635038854,6.041240572911137,-0.43962193787228365,-0.7996219378722836,0.36,0.17015770177701584,3.82229354079362,4.254508107868493,-0.4322145670748734,3.098356218967037,SPY,6.041240572911137,-0.43962193787228365,90.0,30
2020.HK,B,2026-06-26,large,hk,67.38134765625,73.94795989990234,9.745445100255802,6.041240572911137,3.7042045273446647,3.4642045273446644,0.24,,7.8280331074559895,4.254508107868493,3.5735249995874963,,2800.HK,14.471404521788111,-4.725959421532309,90.0,30
9988.HK,H,2026-06-26,mega,hk,89.5,126.69999694824219,41.5642424002706,6.041240572911137,35.523001827359465,35.343001827359465,0.18,,39.09090989993827,4.254508107868493,34.83640179206977,,2800.HK,14.471404521788111,27.09283787848249,90.0,30
PR,B,2026-06-26,mid,us,18.719999313354492,21.229999542236328,13.408121372585999,6.041240572911137,7.3668807996748615,7.006880799674861,0.36,-0.8213475889914885,11.497261303794449,4.254508107868493,7.242753195925956,14.991691280536976,SPY,6.041240572911137,7.3668807996748615,30.0,30
AMD,H,2026-06-26,mega,us,521.5800170898438,469.55999755859375,-9.97354534813196,6.041240572911137,-16.0147859210431,-16.1947859210431,0.18,3.2112456195116508,-11.490438100141809,4.254508107868493,-15.744946208010301,-25.15270862471131,SPY,6.041240572911137,-16.0147859210431,90.0,30
EMAAR.AE,B,2026-06-26,large,us,12.199999809265137,11.020000457763672,-9.672125983193288,6.041240572911137,-15.713366556104425,-15.953366556104426,0.24,0.7138111787667091,-11.370620700890244,4.047277038049146,-15.417897738939391,-14.25961229421554,SPY,6.041240572911137,-15.713366556104425,90.0,30
0027.HK,B,2026-06-26,large,hk,28.467559814453125,32.28923034667969,13.42465092595074,6.041240572911137,7.3834103530396025,7.143410353039602,0.24,,11.442957874673066,4.254508107868493,7.188449766804573,,2800.HK,14.471404521788111,-1.0467535958373713,90.0,30
MSFT,B,2026-06-27,mega,us,372.2691955566406,502.86334228515625,35.080567580469,3.9892034492029356,31.091364131266065,30.911364131266065,0.18,0.7438245857243295,33.19961545258645,2.54118826087415,30.6584271917123,31.309417147194207,SPY,3.9892034492029356,31.091364131266065,90.0,30
GOOG,B,2026-06-27,mega,us,334.4728698730469,342.7774658203125,2.4828907499785355,3.9892034492029356,-1.5063126992244,-1.6863126992244,0.18,1.4688191297092712,1.0558504666831947,2.54118826087415,-1.4853377941909551,-2.6766954630813906,SPY,3.9892034492029356,-1.5063126992244,45.0,30
NVDA,B,2026-06-27,mega,us,192.31480407714844,217.25689697265625,12.969408681352537,3.9892034492029356,8.9802052321496,8.800205232149601,0.18,1.8857665436292932,11.396347111869275,2.54118826087415,8.855158850995124,6.604259308449295,SPY,3.9892034492029356,8.9802052321496,45.0,30
AMZN,B,2026-06-27,mega,us,232.69000244140625,272.2699890136719,17.0097495195275,3.9892034492029356,13.020546070324563,12.840546070324564,0.18,1.3317623607833218,15.380427543139952,2.54118826087415,12.839239282265801,11.99616866564333,SPY,3.9892034492029356,13.020546070324563,90.0,30
AAPL,H,2026-06-27,mega,us,283.53546142578125,304.9100036621094,7.538578112538195,3.9892034492029356,3.5493746633352594,3.3693746633352593,0.18,0.7035541534280725,6.041139058547351,2.54118826087415,3.4999507976732014,4.253275502966683,SPY,3.9892034492029356,3.5493746633352594,90.0,30
META,B,2026-06-27,mega,us,550.25,599.1199951171875,8.881416650102226,3.9892034492029356,4.89221320089929,4.71221320089929,0.18,1.61017213236675,7.365279014591675,2.54118826087415,4.824090753717525,3.2735284938345917,SPY,3.9892034492029356,4.89221320089929,90.0,30
TSM,B,2026-06-27,mega,us,432.3500061035156,422.05999755859375,-2.3800181333773787,3.9892034492029356,-6.369221582580314,-6.549221582580314,0.18,2.261291554105223,-3.739344022399105,2.54118826087415,-6.280532283273255,-9.48571157410516,SPY,3.9892034492029356,-6.369221582580314,45.0,30
0700.HK,B,2026-06-27,mega,hk,411.79998779296875,470.79998779296875,14.327343795275215,3.9892034492029356,10.33814034607228,10.15814034607228,0.18,,12.692012866185532,2.54118826087415,10.150824605311382,,2800.HK,11.709400922162324,2.6179428731128915,90.0,30
DTE.DE,B,2026-06-27,large,eu,26.25,28.100000381469727,7.047620500837054,3.9892034492029356,3.0584170516341183,2.8184170516341185,0.24,-0.0016015310108247983,7.0476205008370485,2.4524002818996804,4.595220218937368,7.0515480959394665,EXS1.DE,6.922889018491066,0.12473148234598774,90.0,30
LLY,H,2026-06-27,mega,us,1206.3912353515625,1213.2813720703125,0.5711361718192606,3.9892034492029356,-3.418067277383675,-3.598067277383675,0.18,0.529941696399712,-0.8292835626718675,2.54118826087415,-3.3704718235460174,-2.1759651805105484,SPY,3.9892034492029356,-3.418067277383675,,30
AVGO,B,2026-06-27,mega,us,365.0199890136719,416.0799865722656,13.98827436726521,3.9892034492029356,9.999070918062275,9.819070918062275,0.18,2.1109437205410524,12.401025430832945,2.54118826087415,9.859837169958794,7.036720028828021,SPY,3.9892034492029356,9.999070918062275,90.0,30
BAC,H,2026-06-27,large,us,57.5861930847168,63.67512512207031,10.573597091920806,3.9892034492029356,6.58439364271787,6.34439364271787,0.24,0.4989136798561494,9.033896404671493,2.54118826087415,6.492708143797343,7.766062818231522,SPY,3.9892034492029356,6.58439364271787,90.0,30
BTC-USD,S,2026-06-27,mega,us,59940.09765625,63724.8984375,6.314305330223892,3.9892034492029356,2.3251018810209563,0.3251018810209563,2.0,1.0357438209997876,6.2271522100435295,3.903956374338269,2.3231958357052607,2.183653517869934,SPY,3.9892034492029356,2.3251018810209563,,30
ETH-USD,S,2026-06-27,large,us,1571.5882568359375,1890.613525390625,20.29954520002445,3.9892034492029356,16.310341750821514,14.310341750821514,2.0,1.5339350497189745,20.200927420527172,3.903956374338269,16.296971046188904,14.212511905355893,SPY,3.9892034492029356,16.310341750821514,,30
MSTR,S,2026-06-27,mid,us,82.30999755859375,96.08999633789062,16.74158569800388,3.9892034492029356,12.752382248800945,12.392382248800946,0.36,2.817877155047447,15.115997813941773,2.54118826087415,12.574809553067624,7.9552414669497535,SPY,3.9892034492029356,12.752382248800945,,30
9201.T,H,2026-06-27,mega,us,2846.0,3036.0,6.676036542515812,3.9892034492029356,2.686833093312876,2.506833093312876,0.18,,6.8733140000140525,2.5648762236751166,4.308437776338936,,SPY,3.9892034492029356,2.686833093312876,90.0,30
7012.T,B,2026-06-27,mega,us,2836.0,2775.0,-2.150916784203103,3.9892034492029356,-6.140120233406039,-6.320120233406039,0.18,,-1.96996313255845,2.5648762236751166,-4.534839356233567,,SPY,3.9892034492029356,-6.140120233406039,90.0,30
NFLX,H,2026-06-27,large,us,73.80999755859375,74.79000091552734,1.3277379614538292,3.9892034492029356,-2.6614654877491066,-2.901465487749107,0.24,0.15925908964363092,-0.083217202164243,2.54118826087415,-2.624405463038393,-0.48792453120414175,SPY,3.9892034492029356,-2.6614654877491066,90.0,30
V,B,2026-06-27,mega,us,335.6065368652344,362.82000732421875,8.108742670263354,3.9892034492029356,4.119539221060418,3.9395392210604174,0.18,0.14001953860405172,6.603364263800837,2.54118826087415,4.062176002926687,6.247548256007206,SPY,3.9892034492029356,4.119539221060418,45.0,30
NKE,H,2026-06-27,mid,us,40.322261810302734,40.88627624511719,1.3987668585355544,3.9892034492029356,-2.590436590667381,-2.950436590667381,0.36,0.8037318228250259,-0.01317735893016092,2.54118826087415,-2.5543656198043108,-2.055611231984099,SPY,3.9892034492029356,-2.590436590667381,,30
BKNG,B,2026-06-27,large,us,181.0228271484375,212.35714721679688,17.309596011703785,3.9892034492029356,13.32039256250085,13.08039256250085,0.24,0.8162348454250558,15.676098772303959,2.54118826087415,13.134910511429808,13.60189236499338,SPY,3.9892034492029356,13.32039256250085,90.0,30
SPCX,S,2026-06-27,mega,us,153.22999572753906,133.2899932861328,-13.013119491866277,3.9892034492029356,-17.002322941069213,-17.182322941069213,0.18,,-14.224382969066063,2.54118826087415,-16.765571229940214,,SPY,3.9892034492029356,-17.002322941069213,,30
SAN.MC,B,2026-06-27,large,eu,11.829999923706055,12.85200023651123,8.63905595432166,3.9892034492029356,4.649852505118725,4.4098525051187245,0.24,0.9517904407876706,8.639055954321663,2.4524002818996804,6.186655672421982,6.304884809024558,EXS1.DE,6.922889018491066,1.7161669358305947,7.0,30
MCD,H,2026-06-27,large,us,267.8561096191406,272.2151184082031,1.6273695587009345,3.9892034492029356,-2.361833890502001,-2.601833890502001,0.24,0.07694094051574504,0.2122421244112216,2.54118826087415,-2.3289461364629283,0.016720709591994037,SPY,3.9892034492029356,-2.361833890502001,90.0,30
UCG.MI,B,2026-06-27,large,eu,77.08999633789062,84.5999984741211,9.741863397312441,3.9892034492029356,5.752659948109505,5.512659948109505,0.24,1.1970075952165946,9.741863397312445,2.4524002818996804,7.289463115412764,6.80632163336721,EXS1.DE,6.922889018491066,2.818974378821375,90.0,30
SYK,H,2026-06-27,large,us,331.82415771484375,348.1499938964844,4.920026406175763,3.9892034492029356,0.9308229569728277,0.6908229569728277,0.24,0.12872347703630047,3.45904981671461,2.54118826087415,0.9178615558404601,3.13193922797106,SPY,3.9892034492029356,0.9308229569728277,90.0,30
0175.HK,B,2026-06-27,large,hk,17.059999465942383,18.200000762939453,6.68230558431672,3.9892034492029356,2.6931021351137843,2.4531021351137845,0.24,,5.1563287871908114,2.54118826087415,2.6151405263166616,,2800.HK,11.709400922162324,-5.027095337845604,90.0,30
SU.PA,H,2026-06-27,large,eu,276.04998779296875,302.25,9.491039074662327,3.9892034492029356,5.501835625459391,5.2618356254593905,0.24,1.704513148150862,9.491039074662332,2.4524002818996804,7.038638792762652,5.310890549635446,EXS1.DE,6.922889018491066,2.5681500561712607,90.0,30
BARC.L,B,2026-06-27,mid,eu,510.64288330078125,518.0,1.4407557492356604,3.9892034492029356,-2.548447699967275,-2.908447699967275,0.36,1.000320445003179,2.1631331872095316,2.4524002818996804,-0.2892670946901488,-0.2900529541062786,ISF.L,3.8031746058335654,-2.362418856597905,7.0,30
ACN,H,2026-06-27,mid,us,127.44754028320312,179.82000732421875,41.09335254696793,3.9892034492029356,37.104149097764996,36.744149097764996,0.36,-0.17669808010059135,39.12867438150784,2.54118826087415,36.58748612063369,39.57769746837847,SPY,3.9892034492029356,37.104149097764996,90.0,30
